Entity,Code,Date,Cumulative total tests per thousand
Australia,AUS,"Mar 22, 2020",5.63253024026095
Australia,AUS,"Mar 29, 2020",8.31795919841018
Australia,AUS,"Apr 2, 2020",10.2763281002412
Australia,AUS,"Apr 3, 2020",10.9172402412976
Australia,AUS,"Apr 6, 2020",11.9205012233752
Australia,AUS,"Apr 7, 2020",12.236980630539
Austria,AUT,"Feb 25, 2020",0.0248229090399797
Austria,AUT,"Feb 26, 2020",0.0365511642285939
Austria,AUT,"Feb 27, 2020",0.0508983501874813
Austria,AUT,"Feb 28, 2020",0.0868801816399289
Austria,AUT,"Feb 29, 2020",0.187765949573057
Austria,AUT,"Mar 3, 2020",0.305503967680117
Austria,AUT,"Mar 4, 2020",0.357313250309432
Austria,AUT,"Mar 5, 2020",0.422558786455801
Austria,AUT,"Mar 6, 2020",0.455466220917058
Austria,AUT,"Mar 7, 2020",0.490537119927672
Austria,AUT,"Mar 8, 2020",0.513424297528754
Austria,AUT,"Mar 9, 2020",0.539044272455339
Austria,AUT,"Mar 10, 2020",0.572293306582284
Austria,AUT,"Mar 11, 2020",0.610552469139317
Austria,AUT,"Mar 12, 2020",0.668282812640554
Austria,AUT,"Mar 13, 2020",0.74946966651902
Austria,AUT,"Mar 14, 2020",0.850241567896919
Austria,AUT,"Mar 15, 2020",0.929948156557404
Austria,AUT,"Mar 16, 2020",0.966727053896457
Austria,AUT,"Mar 17, 2020",1.17032045464638
Austria,AUT,"Mar 18, 2020",1.3637797319809
Austria,AUT,"Mar 19, 2020",1.56270460396643
Austria,AUT,"Mar 20, 2020",1.77779852679451
Austria,AUT,"Mar 21, 2020",2.11165526672671
Austria,AUT,"Mar 22, 2020",2.43310055213893
Austria,AUT,"Mar 23, 2020",2.66777952246644
Austria,AUT,"Mar 24, 2020",3.23278536951405
Austria,AUT,"Mar 25, 2020",3.69007345531478
Austria,AUT,"Mar 26, 2020",4.09862665547738
Austria,AUT,"Mar 27, 2020",4.50364999242787
Austria,AUT,"Mar 28, 2020",4.86779523605106
Austria,AUT,"Mar 29, 2020",5.28807669140228
Austria,AUT,"Mar 30, 2020",5.63127048886328
Austria,AUT,"Mar 31, 2020",5.96023096692063
Austria,AUT,"Apr 1, 2020",6.36092737477241
Austria,AUT,"Apr 2, 2020",10.4973577265859
Austria,AUT,"Apr 3, 2020",11.1979786409116
Austria,AUT,"Apr 4, 2020",11.8573798622442
Austria,AUT,"Apr 5, 2020",12.344956451736
Austria,AUT,"Apr 6, 2020",12.6728921307962
Austria,AUT,"Apr 7, 2020",13.1214124918443
Bahrain,BHR,"Mar 5, 2020",3.14177757227885
Bahrain,BHR,"Mar 7, 2020",3.78144207237162
Bahrain,BHR,"Mar 9, 2020",4.61194570508875
Bahrain,BHR,"Mar 10, 2020",4.92058677143185
Bahrain,BHR,"Mar 11, 2020",5.18917518031059
Bahrain,BHR,"Mar 12, 2020",5.32582542342433
Bahrain,BHR,"Mar 16, 2020",7.1452762897103
Bahrain,BHR,"Mar 17, 2020",7.98284803845055
Bahrain,BHR,"Mar 20, 2020",11.2489066508027
Bahrain,BHR,"Mar 23, 2020",14.8247843488351
Bahrain,BHR,"Mar 26, 2020",17.395222542578
Bahrain,BHR,"Mar 29, 2020",18.7864633797964
Bahrain,BHR,"Mar 30, 2020",19.1993591574806
Bahrain,BHR,"Apr 3, 2020",22.3800113678866
Bahrain,BHR,"Apr 4, 2020",23.1221635503147
Bahrain,BHR,"Apr 5, 2020",26.1437831502004
Bahrain,BHR,"Apr 6, 2020",28.0863370372225
Bahrain,BHR,"Apr 7, 2020",29.5252876575969
Belgium,BEL,"Mar 1, 2020",0.00481928872117764
Belgium,BEL,"Mar 2, 2020",0.0290878497813936
Belgium,BEL,"Mar 3, 2020",0.0700518039114036
Belgium,BEL,"Mar 4, 2020",0.124354860751816
Belgium,BEL,"Mar 5, 2020",0.1846820284937
Belgium,BEL,"Mar 6, 2020",0.271773460383553
Belgium,BEL,"Mar 7, 2020",0.306713303612091
Belgium,BEL,"Mar 8, 2020",0.341050735750482
Belgium,BEL,"Mar 9, 2020",0.388555153144947
Belgium,BEL,"Mar 10, 2020",0.454217961970993
Belgium,BEL,"Mar 11, 2020",0.542342098586813
Belgium,BEL,"Mar 12, 2020",0.66385702134222
Belgium,BEL,"Mar 13, 2020",0.870914318898531
Belgium,BEL,"Mar 14, 2020",1.04268753831765
Belgium,BEL,"Mar 15, 2020",1.14242960310059
Belgium,BEL,"Mar 16, 2020",1.2887294392792
Belgium,BEL,"Mar 17, 2020",1.45456460652401
Belgium,BEL,"Mar 18, 2020",1.65964255335555
Belgium,BEL,"Mar 19, 2020",1.91394609212483
Belgium,BEL,"Mar 20, 2020",2.13606366693483
Belgium,BEL,"Mar 21, 2020",2.30792294508111
Belgium,BEL,"Mar 22, 2020",2.41067706531479
Belgium,BEL,"Mar 23, 2020",2.6394211621164
Belgium,BEL,"Mar 24, 2020",2.92651307593512
Belgium,BEL,"Mar 25, 2020",3.24217648717226
Belgium,BEL,"Mar 26, 2020",3.56584336003564
Belgium,BEL,"Mar 27, 2020",3.90698015451328
Belgium,BEL,"Mar 28, 2020",4.19510477305797
Belgium,BEL,"Mar 29, 2020",4.3697179304735
Belgium,BEL,"Mar 30, 2020",4.65577713956626
Belgium,BEL,"Mar 31, 2020",5.0848659532054
Belgium,BEL,"Apr 1, 2020",5.46576187963276
Belgium,BEL,"Apr 2, 2020",5.82884364953719
Belgium,BEL,"Apr 3, 2020",5.84726021715027
Belgium,BEL,"Apr 4, 2020",6.14786335113372
Belgium,BEL,"Apr 5, 2020",6.1567274000316
Canada,CAN,"Mar 18, 2020",1.43538296802094
Canada,CAN,"Mar 19, 2020",1.46147116981119
Canada,CAN,"Mar 20, 2020",2.04275140908867
Canada,CAN,"Mar 21, 2020",2.36370809349895
Canada,CAN,"Mar 22, 2020",2.62807385700235
Canada,CAN,"Mar 23, 2020",2.84941137331246
Canada,CAN,"Mar 24, 2020",3.32583352934943
Canada,CAN,"Mar 25, 2020",3.78036925309957
Canada,CAN,"Mar 26, 2020",4.29758580418877
Canada,CAN,"Mar 27, 2020",4.53801743760937
Canada,CAN,"Mar 28, 2020",4.89854521708987
Canada,CAN,"Mar 29, 2020",5.59619851552547
Canada,CAN,"Mar 30, 2020",6.41269806656108
Canada,CAN,"Mar 31, 2020",6.41269806656108
Canada,CAN,"Apr 1, 2020",6.83274204951413
Canada,CAN,"Apr 2, 2020",7.13114746469084
Canada,CAN,"Apr 3, 2020",7.84680454764428
Canada,CAN,"Apr 4, 2020",8.29639388451064
Canada,CAN,"Apr 5, 2020",8.90479947121529
Canada,CAN,"Apr 6, 2020",8.95684290740643
Costa Rica,CRI,"Mar 11, 2020",0.0134808855910942
Costa Rica,CRI,"Mar 12, 2020",0.0311249858500263
Costa Rica,CRI,"Mar 13, 2020",0.0481743411564102
Costa Rica,CRI,"Mar 14, 2020",0.0733518774809538
Costa Rica,CRI,"Mar 15, 2020",0.0818765551341457
Costa Rica,CRI,"Mar 16, 2020",0.115777017429397
Costa Rica,CRI,"Mar 17, 2020",0.138377325626232
Costa Rica,CRI,"Mar 18, 2020",0.16890756652371
Costa Rica,CRI,"Mar 19, 2020",0.191904371355576
Costa Rica,CRI,"Mar 20, 2020",0.215495921139991
Costa Rica,CRI,"Mar 21, 2020",0.244836672132373
Costa Rica,CRI,"Mar 22, 2020",0.289839040208526
Costa Rica,CRI,"Mar 23, 2020",0.320964026058552
Costa Rica,CRI,"Mar 24, 2020",0.353674998448707
Costa Rica,CRI,"Mar 25, 2020",0.359424199656674
Costa Rica,CRI,"Mar 26, 2020",0.493638310615067
Costa Rica,CRI,"Mar 27, 2020",0.590185241245404
Costa Rica,CRI,"Mar 28, 2020",0.621508475412946
Costa Rica,CRI,"Mar 29, 2020",0.665519601901519
Costa Rica,CRI,"Mar 30, 2020",0.717658909408251
Costa Rica,CRI,"Mar 31, 2020",0.747990901988213
Costa Rica,CRI,"Apr 1, 2020",0.821937524421715
Costa Rica,CRI,"Apr 2, 2020",0.848106302333839
Costa Rica,CRI,"Apr 3, 2020",0.869913617260609
Costa Rica,CRI,"Apr 4, 2020",0.90837379085873
Costa Rica,CRI,"Apr 5, 2020",0.996396043835875
Costa Rica,CRI,"Apr 6, 2020",1.04893184797764
Czech Republic,CZE,"Jan 27, 2020",0.00188086170550521
Czech Republic,CZE,"Jan 28, 2020",0.00263320638770729
Czech Republic,CZE,"Jan 29, 2020",0.00310342181408359
Czech Republic,CZE,"Jan 30, 2020",0.00319746489935885
Czech Republic,CZE,"Jan 31, 2020",0.00347959415518463
Czech Republic,CZE,"Feb 1, 2020",0.00357363724045989
Czech Republic,CZE,"Feb 2, 2020",0.0040438526668362
Czech Republic,CZE,"Feb 3, 2020",0.0045140680932125
Czech Republic,CZE,"Feb 4, 2020",0.0049842835195888
Czech Republic,CZE,"Feb 5, 2020",0.0049842835195888
Czech Republic,CZE,"Feb 6, 2020",0.00526641277541458
Czech Republic,CZE,"Feb 7, 2020",0.00583067128706614
Czech Republic,CZE,"Feb 8, 2020",0.00583067128706614
Czech Republic,CZE,"Feb 9, 2020",0.00601875745761666
Czech Republic,CZE,"Feb 10, 2020",0.00677110213981875
Czech Republic,CZE,"Feb 11, 2020",0.00695918831036927
Czech Republic,CZE,"Feb 12, 2020",0.00705323139564453
Czech Republic,CZE,"Feb 13, 2020",0.00714727448091979
Czech Republic,CZE,"Feb 14, 2020",0.00714727448091979
Czech Republic,CZE,"Feb 15, 2020",0.00724131756619505
Czech Republic,CZE,"Feb 16, 2020",0.00733536065147031
Czech Republic,CZE,"Feb 17, 2020",0.00752344682202083
Czech Republic,CZE,"Feb 18, 2020",0.00752344682202083
Czech Republic,CZE,"Feb 19, 2020",0.00771153299257135
Czech Republic,CZE,"Feb 20, 2020",0.00771153299257135
Czech Republic,CZE,"Feb 21, 2020",0.00771153299257135
Czech Republic,CZE,"Feb 22, 2020",0.00780557607784661
Czech Republic,CZE,"Feb 23, 2020",0.00808770533367239
Czech Republic,CZE,"Feb 24, 2020",0.00921622235697551
Czech Republic,CZE,"Feb 25, 2020",0.0105328255508292
Czech Republic,CZE,"Feb 26, 2020",0.0126958165121601
Czech Republic,CZE,"Feb 27, 2020",0.0159873244967943
Czech Republic,CZE,"Feb 28, 2020",0.0181503154581252
Czech Republic,CZE,"Feb 29, 2020",0.0188086170550521
Czech Republic,CZE,"Mar 1, 2020",0.0198430909930799
Czech Republic,CZE,"Mar 2, 2020",0.0246392883421182
Czech Republic,CZE,"Mar 3, 2020",0.0319746489935885
Czech Republic,CZE,"Mar 4, 2020",0.038275535707031
Czech Republic,CZE,"Mar 5, 2020",0.0454228101879508
Czech Republic,CZE,"Mar 6, 2020",0.0558615926535047
Czech Republic,CZE,"Mar 7, 2020",0.0740119081116299
Czech Republic,CZE,"Mar 8, 2020",0.0872719831354416
Czech Republic,CZE,"Mar 9, 2020",0.112193400733386
Czech Republic,CZE,"Mar 10, 2020",0.127710509803804
Czech Republic,CZE,"Mar 11, 2020",0.170782242859873
Czech Republic,CZE,"Mar 12, 2020",0.221283379652688
Czech Republic,CZE,"Mar 13, 2020",0.290969305841656
Czech Republic,CZE,"Mar 14, 2020",0.382285141643933
Czech Republic,CZE,"Mar 15, 2020",0.476610356175019
Czech Republic,CZE,"Mar 16, 2020",0.592659523404691
Czech Republic,CZE,"Mar 17, 2020",0.720746205549595
Czech Republic,CZE,"Mar 18, 2020",0.884193087757998
Czech Republic,CZE,"Mar 19, 2020",1.09268660781325
Czech Republic,CZE,"Mar 20, 2020",1.28876644061217
Czech Republic,CZE,"Mar 21, 2020",1.46556744092966
Czech Republic,CZE,"Mar 22, 2020",1.6341866928282
Czech Republic,CZE,"Mar 23, 2020",1.84550150544171
Czech Republic,CZE,"Mar 24, 2020",2.12537372722088
Czech Republic,CZE,"Mar 25, 2020",2.5107622906789
Czech Republic,CZE,"Mar 26, 2020",2.92727911536303
Czech Republic,CZE,"Mar 27, 2020",3.42072318380232
Czech Republic,CZE,"Mar 28, 2020",3.8275535707031
Czech Republic,CZE,"Mar 29, 2020",4.09068612330328
Czech Republic,CZE,"Mar 30, 2020",4.59033703537073
Czech Republic,CZE,"Mar 31, 2020",5.173968422589
Czech Republic,CZE,"Apr 1, 2020",5.73568777093813
Czech Republic,CZE,"Apr 2, 2020",6.32731282040479
Czech Republic,CZE,"Apr 3, 2020",6.97517563486606
Czech Republic,CZE,"Apr 4, 2020",7.55203591994451
Czech Republic,CZE,"Apr 5, 2020",7.99497885159098
Czech Republic,CZE,"Apr 6, 2020",8.58114940211168
Denmark,DNK,"Mar 21, 2020",2.15618962186034
Denmark,DNK,"Mar 22, 2020",2.23933894562517
Denmark,DNK,"Mar 23, 2020",2.4171956941761
Denmark,DNK,"Mar 24, 2020",2.5874620480265
Denmark,DNK,"Mar 25, 2020",2.79637041126139
Denmark,DNK,"Mar 26, 2020",3.02408225227712
Denmark,DNK,"Mar 27, 2020",3.33408087220536
Denmark,DNK,"Mar 28, 2020",3.54385178029258
Denmark,DNK,"Mar 29, 2020",3.74723985647254
Denmark,DNK,"Mar 30, 2020",4.25562379243721
Denmark,DNK,"Mar 31, 2020",4.74761937620756
Denmark,DNK,"Apr 1, 2020",5.30706596743031
Denmark,DNK,"Apr 2, 2020",6.21791333149324
Denmark,DNK,"Apr 3, 2020",7.22588324592879
Denmark,DNK,"Apr 4, 2020",7.78860750759039
Denmark,DNK,"Apr 5, 2020",8.09325834943417
Ecuador,ECU,"Mar 18, 2020",0.0439556839025633
Ecuador,ECU,"Mar 19, 2020",0.0665103720992854
Ecuador,ECU,"Mar 20, 2020",0.0963333229885573
Ecuador,ECU,"Mar 21, 2020",0.118311164939839
Ecuador,ECU,"Mar 22, 2020",0.136135713923949
Ecuador,ECU,"Mar 23, 2020",0.160363256232449
Ecuador,ECU,"Mar 24, 2020",0.20870297160036
Ecuador,ECU,"Mar 25, 2020",0.247467039293959
Ecuador,ECU,"Mar 26, 2020",0.293614738929196
Ecuador,ECU,"Mar 27, 2020",0.341204554178034
Ecuador,ECU,"Mar 28, 2020",0.381583791358866
Ecuador,ECU,"Mar 29, 2020",0.403330894811972
Ecuador,ECU,"Mar 30, 2020",0.429808137477689
Ecuador,ECU,"Mar 31, 2020",0.475955837112926
Ecuador,ECU,"Apr 1, 2020",0.520257628762754
Ecuador,ECU,"Apr 2, 2020",0.554003134121021
Ecuador,ECU,"Apr 3, 2020",0.595132271420926
Ecuador,ECU,"Apr 4, 2020",0.65235541896862
Ecuador,ECU,"Apr 5, 2020",0.714481759602558
Ecuador,ECU,"Apr 6, 2020",0.75214981942982
Estonia,EST,"Feb 25, 2020",0.00384450071084818
Estonia,EST,"Feb 26, 2020",0.00999570184820527
Estonia,EST,"Feb 27, 2020",0.0176847032699016
Estonia,EST,"Feb 28, 2020",0.0276804051181069
Estonia,EST,"Feb 29, 2020",0.033831606255464
Estonia,EST,"Mar 1, 2020",0.0476718088145175
Estonia,EST,"Mar 2, 2020",0.0645876119422495
Estonia,EST,"Mar 3, 2020",0.0868857160651689
Estonia,EST,"Mar 4, 2020",0.114566121183276
Estonia,EST,"Mar 5, 2020",0.141477626159213
Estonia,EST,"Mar 6, 2020",0.196069536253257
Estonia,EST,"Mar 7, 2020",0.218367640376177
Estonia,EST,"Mar 8, 2020",0.233745643219569
Estonia,EST,"Mar 9, 2020",0.282955252318426
Estonia,EST,"Mar 10, 2020",0.326782560422095
Estonia,EST,"Mar 11, 2020",0.377529969805291
Estonia,EST,"Mar 12, 2020",0.478255888429514
Estonia,EST,"Mar 13, 2020",0.618964614446557
Estonia,EST,"Mar 14, 2020",0.744295337620208
Estonia,EST,"Mar 15, 2020",1.12566980813635
Estonia,EST,"Mar 16, 2020",1.36018435149809
Estonia,EST,"Mar 17, 2020",1.50704427865249
Estonia,EST,"Mar 18, 2020",1.92148145528192
Estonia,EST,"Mar 19, 2020",2.19136540518346
Estonia,EST,"Mar 20, 2020",2.49354316105613
Estonia,EST,"Mar 21, 2020",2.98333255161819
Estonia,EST,"Mar 22, 2020",3.10558767422316
Estonia,EST,"Mar 23, 2020",3.48619324459713
Estonia,EST,"Mar 24, 2020",4.56496014406113
Estonia,EST,"Mar 25, 2020",5.36999859291274
Estonia,EST,"Mar 26, 2020",6.24577585484396
Estonia,EST,"Mar 27, 2020",7.20920773298251
Estonia,EST,"Mar 28, 2020",8.00655718041242
Estonia,EST,"Mar 29, 2020",8.66166010154095
Estonia,EST,"Mar 30, 2020",9.54820196546254
Estonia,EST,"Mar 31, 2020",11.0683175465319
Estonia,EST,"Apr 1, 2020",12.124786341873
Estonia,EST,"Apr 2, 2020",14.0531878984344
Estonia,EST,"Apr 3, 2020",15.2326807165227
Estonia,EST,"Apr 4, 2020",16.1484407858467
Estonia,EST,"Apr 5, 2020",16.8127705086813
Finland,FIN,"Mar 12, 2020",0.249635895383743
Finland,FIN,"Mar 13, 2020",0.32293171822075
Finland,FIN,"Mar 14, 2020",0.427947249229274
Finland,FIN,"Mar 15, 2020",0.548016201064958
Finland,FIN,"Mar 16, 2020",0.693532602394175
Finland,FIN,"Mar 17, 2020",0.893707257917248
Finland,FIN,"Mar 18, 2020",1.07560275957877
Finland,FIN,"Mar 19, 2020",1.2146676948392
Finland,FIN,"Mar 20, 2020",1.44190266637301
Finland,FIN,"Mar 21, 2020",1.72773845469825
Finland,FIN,"Mar 22, 2020",1.91626462981936
Finland,FIN,"Mar 23, 2020",2.15263917828394
Finland,FIN,"Mar 24, 2020",2.43560764835639
Finland,FIN,"Mar 25, 2020",2.76696211394472
Finland,FIN,"Mar 26, 2020",3.09616609084345
Finland,FIN,"Mar 27, 2020",3.53612023525629
Finland,FIN,"Mar 28, 2020",3.75242355595133
Finland,FIN,"Mar 29, 2020",3.85690146478745
Finland,FIN,"Mar 30, 2020",4.07786417764327
Finland,FIN,"Mar 31, 2020",4.27212498926996
Finland,FIN,"Apr 1, 2020",4.61011012831787
Finland,FIN,"Apr 2, 2020",4.96565759166413
Finland,FIN,"Apr 3, 2020",5.26421710473615
Finland,FIN,"Apr 4, 2020",5.72818503951613
Finland,FIN,"Apr 5, 2020",5.88212418821292
France,FRA,"Feb 24, 2020",0.000471689751695668
France,FRA,"Feb 25, 2020",0.00222150657250218
France,FRA,"Feb 26, 2020",0.00626890895801984
France,FRA,"Feb 27, 2020",0.0129486444739682
France,FRA,"Feb 28, 2020",0.0200239907494032
France,FRA,"Feb 29, 2020",0.0289404486362955
France,FRA,"Mar 1, 2020",0.0372939219808413
France,FRA,"Mar 2, 2020",0.0439280101014643
France,FRA,"Mar 3, 2020",0.0546855795998139
France,FRA,"Mar 4, 2020",0.0730814799159449
France,FRA,"Mar 5, 2020",0.091994717379097
France,FRA,"Mar 6, 2020",0.117085569009618
France,FRA,"Mar 7, 2020",0.14447400620485
France,FRA,"Mar 8, 2020",0.168454104549121
France,FRA,"Mar 9, 2020",0.192738518862227
France,FRA,"Mar 10, 2020",0.228510860998888
France,FRA,"Mar 15, 2020",0.559134945340668
France,FRA,"Mar 24, 2020",1.63639825922136
France,FRA,"Mar 31, 2020",3.41220366376646
Germany,DEU,"Mar 8, 2020",1.06448414080611
Germany,DEU,"Mar 15, 2020",2.60866035985992
Germany,DEU,"Mar 22, 2020",6.83227435760285
Germany,DEU,"Mar 29, 2020",11.127392690493
Greece,GRC,"Mar 20, 2020",0.64597644581814
Greece,GRC,"Mar 21, 2020",0.705241992576135
Greece,GRC,"Mar 22, 2020",0.721094175295598
Greece,GRC,"Mar 23, 2020",0.778558337653654
Greece,GRC,"Mar 24, 2020",0.817017894592352
Greece,GRC,"Mar 25, 2020",0.945276463868012
Greece,GRC,"Mar 29, 2020",1.36463875217382
Greece,GRC,"Apr 3, 2020",2.02088308907161
Greece,GRC,"Apr 4, 2020",2.10158511018888
Greece,GRC,"Apr 5, 2020",2.29253185658242
Iceland,ISL,"Feb 26, 2020",0.119454123789434
Iceland,ISL,"Feb 27, 2020",0.186464973720093
Iceland,ISL,"Feb 28, 2020",0.224340671506987
Iceland,ISL,"Feb 29, 2020",0.317573158367033
Iceland,ISL,"Mar 1, 2020",0.381670493083315
Iceland,ISL,"Mar 2, 2020",0.521519223373384
Iceland,ISL,"Mar 3, 2020",0.652627408020325
Iceland,ISL,"Mar 4, 2020",0.888622140384817
Iceland,ISL,"Mar 5, 2020",1.06926008367616
Iceland,ISL,"Mar 6, 2020",1.23533045089561
Iceland,ISL,"Mar 7, 2020",1.40431433332945
Iceland,ISL,"Mar 8, 2020",1.51211439626138
Iceland,ISL,"Mar 9, 2020",1.79763888727027
Iceland,ISL,"Mar 10, 2020",2.29002295849989
Iceland,ISL,"Mar 11, 2020",2.72413672544198
Iceland,ISL,"Mar 12, 2020",3.46125607467922
Iceland,ISL,"Mar 13, 2020",4.50138100621161
Iceland,ISL,"Mar 14, 2020",5.44244642045521
Iceland,ISL,"Mar 15, 2020",8.57447527590989
Iceland,ISL,"Mar 16, 2020",13.5478457468505
Iceland,ISL,"Mar 17, 2020",17.6267670469775
Iceland,ISL,"Mar 18, 2020",22.9526728588577
